,timestamp,open,high,low,close,volume
130,2010-04-30,27.14,28.76,26.81,27.9,3139500
131,2010-03-31,26.2,27.71,26.03,27.06,2962500
132,2010-02-26,25.53,26.83,24.5,26.08,1710300
133,2010-01-29,26.99,28.12,24.75,25.38,2410100
134,2009-12-31,25.93,28.41,25.77,26.75,3155200
135,2009-11-30,23.97,26.39,23.35,25.71,2097900
136,2009-10-30,23.83,25.0,22.5,23.75,3174500
137,2009-09-30,25.37,25.78,23.56,24.04,3014600
138,2009-08-31,24.8,26.75,23.35,25.47,2738400
139,2009-07-31,20.73,25.46,19.08,24.42,3560200
140,2009-06-30,21.24,21.99,19.09,20.45,3645200
141,2009-05-29,18.03,20.86,17.94,20.81,4697700
142,2009-04-30,17.15,21.42,17.07,18.01,4446000
143,2009-03-31,16.79,19.59,15.74,17.54,4276000
144,2009-02-27,20.31,23.1,16.85,17.06,4399400
145,2009-01-30,20.4,22.52,16.93,20.69,4965000
146,2008-12-31,18.95,20.64,15.86,20.28,4963100
147,2008-11-28,23.97,24.88,14.7,19.48,4468100
148,2008-10-31,28.86,28.98,18.9,24.17,5031400
149,2008-09-30,27.44,31.17,26.09,29.32,4500300
150,2008-08-29,29.23,30.0,26.31,26.87,4550800
151,2008-07-31,25.42,29.27,24.57,29.23,2939000
152,2008-06-30,27.85,28.3,25.54,25.56,3843500
153,2008-05-30,27.5,27.85,25.51,27.8,3523600
154,2008-04-30,26.16,28.06,25.13,27.23,3918900
155,2008-03-31,24.17,27.35,23.57,25.71,4049300
156,2008-02-29,26.28,27.14,23.86,24.14,4530700
157,2008-01-31,25.11,26.85,22.5,26.04,3340800
158,2007-12-31,23.1,28.0,22.5,25.05,2493700
159,2007-11-30,25.02,25.13,20.89,23.54,2619700
160,2007-10-31,23.62,26.19,22.44,25.34,1966500
161,2007-09-28,22.45,25.69,21.6,23.67,2759200
162,2007-08-31,20.01,22.77,19.02,22.58,3876000
163,2007-07-31,22.9,23.23,19.91,20.07,3257300
164,2007-06-29,24.0,24.78,22.0,22.75,3095800
165,2007-05-31,25.04,26.15,23.02,23.98,2074900
166,2007-04-30,26.0,27.16,24.78,25.07,1322400
167,2007-03-30,25.25,26.49,23.83,25.91,2545700
168,2007-02-28,28.26,29.25,25.57,25.86,1861400
169,2007-01-31,27.46,28.39,26.55,28.2,2109100
170,2006-12-29,27.55,27.6,26.06,27.31,1709600
171,2006-11-30,27.2,28.0,25.9,27.62,2448300
172,2006-10-31,24.27,27.16,23.84,27.1,1701600
173,2006-09-29,23.83,25.0,23.06,24.25,2086300
174,2006-08-31,22.0,24.17,21.57,23.82,1685700
175,2006-07-31,22.25,22.45,20.77,22.07,1738400
176,2006-06-30,21.9,22.59,20.28,22.35,2427300
177,2006-05-31,22.04,22.5,19.98,21.96,2786400
178,2006-04-28,23.36,23.44,20.86,21.94,1557700
179,2006-03-31,22.23,23.53,21.21,23.26,2002000
180,2006-02-28,22.5,23.25,20.78,22.13,4723200
181,2006-01-31,21.18,23.11,21.0,22.57,1537300
182,2005-12-30,20.5,22.23,20.39,21.03,1725700
183,2005-11-30,20.39,21.09,19.81,20.48,1385800
184,2005-10-31,21.3,21.5,19.3,20.49,2015600
185,2005-09-30,20.41,22.42,20.4,21.2,2094800
186,2005-08-31,23.31,23.75,19.26,20.23,2189900
187,2005-07-29,20.8,23.92,20.76,23.4,1417200
188,2005-06-30,19.86,21.99,19.72,20.7,1793500
189,2005-05-31,18.4,20.0,18.2,19.82,1709400
190,2005-04-29,17.5,18.6,16.5,18.36,1649500
191,2005-03-31,18.0,18.95,16.87,17.35,1150600
192,2005-02-28,19.58,19.89,17.67,18.02,1706700
193,2005-01-31,19.91,20.0,18.35,19.48,1980200
194,2004-12-31,18.95,20.23,18.95,19.91,1002000
195,2004-11-30,18.85,19.65,17.85,18.85,1209500
196,2004-10-29,17.99,19.0,17.73,18.91,1280200
197,2004-09-30,17.86,18.99,17.52,17.89,1297900
198,2004-08-31,17.25,17.93,17.0,17.92,1801700
199,2004-07-30,16.61,18.4,16.24,17.14,2939800
200,2004-06-30,16.16,17.0,15.31,16.6,1343600
201,2004-05-28,15.56,16.75,14.3,16.4,1857400
202,2004-04-30,18.19,18.7,15.2,15.56,2326600
203,2004-03-31,16.9,18.16,16.37,18.11,2095300
204,2004-02-27,14.61,17.3,14.5,16.91,1868000
205,2004-01-30,14.84,15.0,14.46,14.65,1080200
206,2003-12-31,14.05,15.0,14.0,14.74,1286400
207,2003-11-28,11.9,14.23,11.57,14.08,996500
208,2003-10-31,11.58,12.2,11.5,11.84,623600
209,2003-09-30,10.75,11.76,10.5,11.58,970700
210,2003-08-29,9.92,10.65,9.76,10.65,666900
211,2003-07-31,9.55,10.15,9.13,10.02,848300
212,2003-06-30,8.24,9.55,8.05,9.55,855500
213,2003-05-30,7.7,8.19,7.65,8.19,760100
214,2003-04-30,6.39,7.75,6.0,7.7,837600
215,2003-03-31,6.59,6.84,6.2,6.29,375000
216,2003-02-28,6.27,6.56,5.25,6.5,791300
217,2003-01-31,6.82,7.17,6.06,6.2,500700
218,2002-12-31,6.6,7.15,6.52,6.72,745700
219,2002-11-29,6.27,6.89,6.0,6.7,841300
220,2002-10-31,8.05,8.5,5.85,6.26,1005500
221,2002-09-30,7.2,8.2,6.84,8.12,803200
222,2002-08-30,7.39,7.75,6.75,7.2,582300
223,2002-07-31,8.45,8.7,5.31,7.49,1006200
224,2002-06-28,8.2,8.54,7.75,8.5,1111500
225,2002-05-31,8.11,8.42,7.81,8.24,603600
226,2002-04-30,7.98,8.3,7.45,8.18,820500
227,2002-03-28,6.61,7.89,6.51,7.88,950800
228,2002-02-28,7.18,7.18,6.05,6.7,514100
229,2002-01-31,6.37,7.99,6.37,7.22,570400
230,2001-12-31,6.14,6.74,5.91,6.35,636500
231,2001-11-30,5.84,6.5,5.7,6.0,550700
232,2001-10-31,5.13,6.2,5.0,5.6,855100
233,2001-09-28,4.6,5.39,4.51,5.13,1107200
234,2001-08-31,4.6,4.97,4.41,4.59,963400
235,2001-07-31,4.53,4.95,4.3,4.61,928100
236,2001-06-29,4.31,5.15,4.17,4.55,1200500
237,2001-05-31,3.9,4.49,3.77,4.33,1596200
238,2001-04-30,3.9,4.4,3.55,3.95,2318600
239,2001-03-30,4.01,4.25,3.75,3.99,2043700
240,2001-02-28,4.6,4.75,3.87,4.02,1262900
241,2001-01-31,3.563,4.875,3.5,4.67,1765400
242,2000-12-29,3.688,4.188,3.063,3.563,2929500
243,2000-11-30,3.438,4.5,3.438,3.625,2350500
244,2000-10-31,3.375,3.75,3.125,3.5,2709800
245,2000-09-29,4.0,4.063,2.938,3.5,4551400
246,2000-08-31,5.875,6.375,3.5,4.063,6239900
247,2000-07-31,5.875,6.25,5.75,5.875,1680800
248,2000-06-30,6.25,7.75,5.688,5.953,4403200
249,2000-05-31,6.063,6.313,5.563,6.25,2386300
250,2000-04-28,5.375,5.938,4.0,5.938,2917400
251,2000-03-31,5.875,5.938,5.188,5.375,4144300
252,2000-02-29,7.25,7.75,5.813,5.875,3981600
253,2000-01-31,8.563,9.375,7.125,7.25,3473100
254,1999-12-31,9.563,9.625,7.75,8.438,4404300
